Date (GMT+1),Hydro Run-of-River,Fossil hard coal,Fossil oil,Fossil peat,Fossil gas,Hydro pumped storage,Others,Wind onshore,Load
22-09-2020 22.30,19.2,73.4,215.3,62,1609.9,0,0,636.6,2805.8
22-09-2020 23.00,19.1,72.9,213.7,62.5,1578.2,0,0,600.5,2671.1
22-09-2020 23.30,20.3,76.8,238.7,67.8,1452.2,0,0,580.5,2620.3
23-09-2020 0.00,19.8,73.2,225.8,65.4,1386.4,0,0,581.2,2555.9
23-09-2020 0.30,20.1,76.1,235.8,67.1,1317.8,0,0,575.5,2502.1
23-09-2020 1.00,20.3,76.8,235.6,67.6,1329.8,0,0,511.4,2452.7
23-09-2020 1.30,20.2,78.7,239.1,67.8,1338.4,0,0,458.5,2424.9
23-09-2020 2.00,20.1,75.9,233.8,66.8,1323.5,0,0,484.2,2406.9
23-09-2020 2.30,20.3,79.1,234,67.6,1362.8,0,0,439.6,2383.2
23-09-2020 3.00,20.5,82.5,241.4,68.5,1435.2,0,0,429.7,2404.7
23-09-2020 3.30,19.9,75.2,222.1,64.3,1598.1,0,0,360.6,2426.9
23-09-2020 4.00,19.3,100.2,252,63.1,1673.8,0,0,364.1,2466.4
23-09-2020 4.30,19.6,138.8,273,100.6,1730.8,0,0,337.9,2523
23-09-2020 5.00,20.3,170.4,303.9,116.9,1763.9,0,0,271.7,2631.8
23-09-2020 5.30,19.5,166.5,351.5,112.8,1727.6,0,0,268.6,2822.6
23-09-2020 6.00,19.6,164.4,475,112.3,1678.5,5.3,0,234.3,3094.4
23-09-2020 6.30,86,172.9,522.8,114.6,1738.4,6.1,0,216.8,3372.3
23-09-2020 7.00,86.2,197.6,526.8,115.3,1758.1,11.9,0,179.2,3565.6
23-09-2020 7.30,84.3,187.1,502.1,111.6,1714.3,19.9,0,137.2,3688.6
23-09-2020 8.00,85.5,193.5,515.2,114.3,1739.5,23.6,0,109.3,3730.2
23-09-2020 8.30,88,227.8,568.8,118.3,1770.5,71,0,109.3,3730.2
23-09-2020 9.00,86.3,220,565.2,115.5,1750.8,23.7,0,109.3,3730.2
23-09-2020 9.30,85.7,227.1,560.8,114.8,1737.9,19.6,0,54.8,3738.2
23-09-2020 10.00,85.7,227.5,559.9,114.8,1748.8,23.1,0,47.1,3764.8
23-09-2020 10.30,84.8,239.9,249.9,113,1742.8,168.8,29.1,91.3,3716.3
23-09-2020 11.00,86.3,241.5,288.7,116.5,1767.5,64.8,60.5,115.2,3726.3
23-09-2020 11.30,85.8,241.3,291.7,115.2,1804.1,62.5,60,131.6,3781
23-09-2020 12.00,104.3,233.9,282.6,110.1,1757,19.8,57.9,165,3786.4
23-09-2020 12.30,103.8,232.1,279.5,109,1680,0,39.3,124.1,3725.4
23-09-2020 13.00,107.4,241.3,286.8,114.4,1753.9,0,21.6,121.1,3682.5
23-09-2020 13.30,106.1,234.2,376.5,111.2,1769.4,0,20.9,196.4,3672.7
23-09-2020 14.00,107.3,195.8,419.1,113.4,1731.4,0,22.1,181.1,3680.7
23-09-2020 14.30,114.2,172.9,444.6,112.9,1691.5,15.2,0,247,3726.9
23-09-2020 15.00,118.9,177.4,535.1,115.3,1712.8,24.8,0,268.7,3743.2
23-09-2020 15.30,127.9,177.7,571.3,114.6,1728.3,60.7,0,265.9,3820.9
23-09-2020 16.00,127,173.8,561.6,113,1720,99.7,0,252.7,3891.1
23-09-2020 16.30,128.5,179.3,602,115.7,1740.2,105.3,0,224.3,3977.1
23-09-2020 17.00,128.8,175.8,600.5,114.2,1726.7,99.8,0,192,3954
23-09-2020 17.30,127.6,173.8,598.8,113.2,1723.1,99.2,0,223.3,3874.5
23-09-2020 18.00,128.3,178.1,599.5,115.5,1744.5,103.4,0,243.5,3826.1
23-09-2020 18.30,124.3,217.7,639.4,109.8,1674.6,95.1,0,357.5,3872.8
23-09-2020 19.00,126.9,255,628.6,113,1717.8,212,0,511.2,4001.8
23-09-2020 19.30,79.8,254.5,541.8,112.1,1708.1,160.5,0,698.7,3947
23-09-2020 20.00,54.2,144.8,476.3,117.7,1748,124.5,0,849.6,3816.9
23-09-2020 20.30,55.4,109.1,227.8,118.8,1760.6,120.3,0,1004.2,3617.1
23-09-2020 21.00,42.4,78.2,87.5,116,1753.4,115.1,0,1081.5,3401.2
23-09-2020 21.30,41.5,74.5,36.5,113,1722.7,66.4,0,1081.4,3190.1
23-09-2020 22.00,22.8,74.3,35.9,84.2,1625.9,64.1,0,1032.1,2997.3
23-09-2020 22.30,20,77.5,35.2,65.4,1619,27,0,1153,2856.6
23-09-2020 23.00,19.6,74.1,35.9,65.4,1425,13.5,0,1309,2748.6
23-09-2020 23.30,18.9,74.3,0,65.3,1329.4,0,0,1489.8,2693.8
24-09-2020 0.00,19.9,74.3,0,65.4,1286.5,0,0,1575.1,2632.7
24-09-2020 0.30,20.3,81.6,0,65.3,1267.3,0,0,1629.4,2599.4
24-09-2020 1.00,20.6,83.7,0,65.4,1240.8,0,0,1537.5,2516.2
24-09-2020 1.30,20.3,78.7,0,65.4,1217.2,0,0,1512,2467.5
24-09-2020 2.00,20.1,75.2,0,65.3,1101,0,0,1531.1,2438.5
24-09-2020 2.30,19.6,74.3,0,65.4,942.9,0,0,1653.2,2438.1
24-09-2020 3.00,20,75.5,0,65.4,883.5,0,0,1684.2,2449.2
24-09-2020 3.30,19.6,74.3,0,65.4,953.7,0,0,1614.6,2434.6
24-09-2020 4.00,19.6,74.3,0,65.5,952.3,0,0,1681.7,2482.6
24-09-2020 4.30,20.3,78.2,0,65.4,1008.1,0,0,1641.6,2521.4
24-09-2020 5.00,20.6,105.7,0,65.4,1132.9,0,0,1650.5,2646.8
24-09-2020 5.30,20.3,118.7,0,106.5,1192.3,0,0,1657.9,2802.2
24-09-2020 6.00,19.6,175.4,0,112.7,1240.5,0,0,1679.6,3106.9
24-09-2020 6.30,19.5,216.6,0,116,1318.8,0,0,1827,3403.6
24-09-2020 7.00,24.4,240.8,0,116.4,1337.7,23.6,0,1757.7,3624.9
24-09-2020 7.30,85.5,239.9,0,114.6,1358.5,21.1,0,1711,3718.5
24-09-2020 8.00,87.7,239.7,0,115.4,1461.8,22.5,0,1550.3,3747.3
24-09-2020 8.30,86.6,239.2,0,114.7,1573.5,20.2,0,1441.7,3785.8
24-09-2020 9.00,85.3,240.1,0,112.1,1596.9,15.7,0,1544.2,3802.7
24-09-2020 9.30,86.4,240.8,0,113.7,1679,12.1,0,1543.7,3808.2
24-09-2020 10.00,83.5,191.9,0,107.7,1607.5,9.8,0,1674.8,3854.7
24-09-2020 10.30,83.2,190,0,107.3,1602.9,9.9,0,1769.5,3833
24-09-2020 11.00,47.2,156.2,0,110.9,1656.2,9.9,0,1835.6,3830.5
24-09-2020 11.30,47.7,122.1,0,112,1661.4,9.7,0,1830.2,3862.3
24-09-2020 12.00,60,130.3,0,110.8,1650.6,10.1,0,1907.6,3894.7
24-09-2020 12.30,41.6,130.3,0,87.7,1606.6,9.8,0,1892.1,3834.5
24-09-2020 13.00,41.8,99.2,0,65.2,1605.1,9.9,0,1934.7,3794.5
24-09-2020 13.30,53.3,99.7,0,51.2,1603.6,10,0,1922.4,3773.9
24-09-2020 14.00,62.5,80.5,0,53.2,1556.4,10.4,0,2013.9,3808.7
24-09-2020 14.30,64,73.2,0,54.1,1523.5,13,0,2049.7,3851
24-09-2020 15.00,63.5,78,0,54.2,1517.4,12,0,2031.1,3853.4
24-09-2020 15.30,63.9,78.4,0,54.3,1531,24.4,0,2087.6,3905.4
24-09-2020 16.00,63.8,78.2,0,54.1,1606.6,122.1,0,2071.9,4026.8
24-09-2020 16.30,63.1,75,0,65.2,1649.7,164.7,0,2008.8,4094.1
24-09-2020 17.00,70.7,75.9,0,65.4,1630.4,163.3,0,1986.7,4087.5
24-09-2020 17.30,78.2,76.6,0,65.3,1614.1,216.4,0,1933.6,4049.4
24-09-2020 18.00,63.5,77,0,65.2,1588,216.5,0,1941,3995.6
24-09-2020 18.30,64.5,85.1,0,85.2,1605.1,223.7,0,1988.1,4071.1
24-09-2020 19.00,64.3,81.6,0,108.8,1684,220.4,67.8,1905.2,4147.7
24-09-2020 19.30,63.4,75.9,0,109.8,1658.4,212.4,79.5,1775.2,4019.4
24-09-2020 20.00,62.2,75.2,0,103.2,1619.7,161.2,79.7,1695.9,3881.7
24-09-2020 20.30,54,75.2,0,105.6,1543.9,14.3,0,1709.7,3686
24-09-2020 21.00,42.4,75.2,0,105.9,1539.7,18.2,0,1671.9,3513.7
24-09-2020 21.30,19.5,75.2,0,102.8,1482.5,10.2,0,1693.6,3312.8
24-09-2020 22.00,19.4,75.2,0,65.2,1331.4,11.3,0,1647.5,3080.9
24-09-2020 22.30,19.4,75.2,0,65.3,1298.3,10.4,0,1667.3,2951.8
24-09-2020 23.00,19.3,75.2,0,65.5,1230.7,9.4,0,1652.8,2824.8
24-09-2020 23.30,19.8,75.2,0,65.4,1241.4,0,0,1642.9,2752.4
25-09-2020 0.00,20.1,75.2,0,65.2,1241.7,0,0,1672.6,2683.3
25-09-2020 0.30,20.3,77,0,65.2,1202.5,0,0,1690.8,2636.9
25-09-2020 1.00,,,,,,,,,2576.8
25-09-2020 1.30,,,,,,,,,2525.9
25-09-2020 2.00,19.4,75.2,0,65.4,1075.6,0,0,1640.6,2504.1
25-09-2020 2.30,19.9,75.5,0,65.4,1043.2,0,0,1705.5,2487.4
25-09-2020 3.00,19.7,75.2,0,65.2,1023.5,0,0,1679.1,2471.3
25-09-2020 3.30,19.8,75.5,0,65.3,957.8,0,0,1790.7,2516.3
25-09-2020 4.00,20.1,75.5,0,65.4,955.5,0,0,1777.8,2531.2
25-09-2020 4.30,19.7,75,0,65.1,959.8,0,0,1834.5,2585.2
25-09-2020 5.00,19.9,75,0,65.1,1064.5,0,0,1890.4,2697.6
25-09-2020 5.30,19.6,75,0,65.3,899.4,0,0,1928.7,2881.3
25-09-2020 6.00,20.2,75.5,0,65.2,1003,12.4,0,1995.1,3152.2
25-09-2020 6.30,19.9,103.8,0,65.4,1187.9,10.2,0,2056.7,3447.6
25-09-2020 7.00,20.1,122.6,0,65.2,1425.7,11.8,0,2095.6,3679.6
25-09-2020 7.30,20.1,168.3,0,65.4,1565.8,12.2,0,2039.4,3801.6
25-09-2020 8.00,20.3,176.8,0,65.4,1616.3,12.9,0,1942.9,3863.8
25-09-2020 8.30,19.8,173.3,18.4,65.4,1652.3,10.3,0,1903.3,3906
25-09-2020 9.00,19.7,160.1,36.1,65.4,1677.7,10.3,0,1939.1,3916.5
25-09-2020 9.30,19.9,99.9,34.7,65.2,1695,11.6,0,1831.5,3836.5
25-09-2020 10.00,19.9,99.5,35.2,65.3,1622.3,10.2,0,1857.2,3859.6
25-09-2020 10.30,19,129.4,35.2,52.2,1574.5,10.2,0,1858.6,3814.9
25-09-2020 11.00,19.2,130.3,35.3,54.2,1583.3,11.4,0,1897.7,3842.3
25-09-2020 11.30,20.4,105.4,35.6,54.2,1579.4,44.5,0,1957,3890.8
25-09-2020 12.00,20.6,107.2,35.6,54.3,1614.8,14.9,0,1866.9,3876.9
25-09-2020 12.30,24.8,132.2,35.7,54.3,1525,9.9,0,1762.9,3777.6
25-09-2020 13.00,43.3,106.3,35.3,54.3,1405,10.3,0,1961.5,3817.2
25-09-2020 13.30,43.4,101.3,35.1,54.4,1389.7,11.3,0,1849.4,3779.7
25-09-2020 14.00,42.8,90.6,35.8,54.4,1309.7,9.7,0,1788.8,3731.1
25-09-2020 14.30,43.4,77.8,35.9,65.1,1308.9,16,0,1732.2,3733
25-09-2020 15.00,43.8,79.1,35.2,65.4,1509,24.5,0,1682.8,3731.5
25-09-2020 15.30,58.8,97.2,35.5,65.1,1579,19.4,0,1749.1,3818.9
25-09-2020 16.00,81.6,137.7,36.1,65.4,1717.4,24.8,0,1463.8,3856.8
25-09-2020 16.30,129.7,180,35.1,70.6,1749.5,116.8,0,1270.2,3890
25-09-2020 17.00,132,232.8,36.9,117.8,1770.2,217.5,0,1015.5,3912.6
25-09-2020 17.30,131,249.5,36.6,114.6,1750.6,202.7,0,899.2,3861.1
25-09-2020 18.00,142.2,246.3,36.6,111.5,1712.5,143.7,0,766.7,3817.4
25-09-2020 18.30,129,210.8,36.7,114.8,1745.6,139.2,0,694.5,3906.8
25-09-2020 19.00,129.2,245.8,35.6,114.8,1757,190.7,0,620.3,3986.7
25-09-2020 19.30,97.5,251.6,35.3,113.3,1732,99.2,0,555.1,3868.4
25-09-2020 20.00,42.7,253.8,35.7,115.4,1762,102.8,0,515.3,3755.6
25-09-2020 20.30,41.7,248.1,36.6,112.1,1714.6,96.9,0,459.3,3593.1
25-09-2020 21.00,42.5,178.6,37.1,75.7,1713.7,103.9,0,373.6,3428.8
25-09-2020 21.30,41.2,167.6,36.8,65.3,1643.9,56.6,0,315.2,3266.4
25-09-2020 22.00,31.9,163.5,37.5,65.4,1649.8,20.4,0,254,3120.8
25-09-2020 22.30,19.8,136.1,37.6,65.4,1668.6,19,0,253.9,2967.8
25-09-2020 23.00,20,90.6,37.4,65.5,1429,0,0,272.8,2864.8
25-09-2020 23.30,12.2,78.7,37,65.4,1366.4,0,0,271,2820.1
26-09-2020 0.00,1.1,75.5,36.4,65.2,1219.6,0,0,254.3,2727.9
26-09-2020 0.30,1.1,79.1,35.7,65.4,1199.6,0,0,282.6,2647.6
26-09-2020 1.00,1.1,84.6,35.5,65.5,1172.8,0,0,294.9,2584.1
26-09-2020 1.30,1.1,78,35.8,65.4,1152.2,0,0,301.9,2540.6
26-09-2020 2.00,1.1,84.8,36.6,65.4,1029.2,0,0,315.7,2481.3
26-09-2020 2.30,1.1,78,36.5,65.5,984.4,0,0,368,2484.3
26-09-2020 3.00,1.1,77.8,37.3,65.4,796.1,0,0,471.3,2471
26-09-2020 3.30,1.1,77.8,37.7,65.5,757.4,0,0,519.6,2475.3
26-09-2020 4.00,1.1,81.6,37,65.4,820.5,0,0,614.1,2489.3
26-09-2020 4.30,1.1,78.7,37.4,65.4,1025.1,0,0,597.1,2497
26-09-2020 5.00,1.1,77.8,37.1,65.4,1047.3,0,0,672.6,2553.7
26-09-2020 5.30,1.1,77.5,36.4,65.4,1199.5,98.5,0,700.5,2648.9
26-09-2020 6.00,1.1,78,36.5,65.4,1270.2,99.4,0,764,2755.8
26-09-2020 6.30,1.1,81.6,36,65.4,1323.2,105.5,0,871.6,2857.3
26-09-2020 7.00,1.1,76.4,35.4,65.4,1414.9,99.4,0,837.9,3041.2
26-09-2020 7.30,1.1,76.1,100.4,65.4,1374.8,96.7,0,802.6,3233.6
26-09-2020 8.00,1.1,77,126.4,65.4,1426.6,103.3,0,783,3399.1
26-09-2020 8.30,1.1,75.9,217.1,65.4,1428.8,53.5,0,679,3498
26-09-2020 9.00,1.1,79.1,228.2,65.2,1690.2,0,0,597.2,3565.9
26-09-2020 9.30,1.1,79.1,228.8,65.4,1732.8,0,0,563.2,3591.6
26-09-2020 10.00,1.1,76.1,228.6,65.5,1631.2,0,0,614.7,3588.5
26-09-2020 10.30,1.1,75.7,227.6,65.4,1569.9,0,0,693.2,3563
26-09-2020 11.00,12.7,76.1,228.8,65.4,1481.9,0,0,698.3,3554.8
26-09-2020 11.30,20.1,78.7,227.4,65.4,1548.6,0,0,637.8,3557.2
26-09-2020 12.00,20.1,78.4,226.6,65.5,1507.2,0,0,660,3548
26-09-2020 12.30,20,77.8,227.8,65.2,1500.2,0,0,583,3488.8
26-09-2020 13.00,19.8,77.3,228.3,65.2,1502.5,0,0,519.6,3423.2
26-09-2020 13.30,26.2,79.3,229.5,65.4,1534.6,0,0,470.2,3368.2
26-09-2020 14.00,43.8,82.3,228.4,65.4,1631.8,0,0,412.5,3341.2
26-09-2020 14.30,42.8,76.8,248.2,104.8,1609.4,0,0,343.1,3330
26-09-2020 15.00,44.5,83.9,227.8,69,1613.7,0,0,312.8,3322.6
26-09-2020 15.30,59.3,81.9,317.4,68,1693.1,0,0,306.3,3390.6
26-09-2020 16.00,109.6,79.1,366.1,104.1,1703.1,65.3,0,235.1,3426.2
26-09-2020 16.30,129.2,101.1,436.1,113,1754.9,176.4,0,194.5,3527.5
26-09-2020 17.00,127.8,130.8,468,111.1,1724.3,170.8,0,194.9,3591.5
26-09-2020 17.30,130.1,141.1,467.9,114.3,1732.5,184.5,0,163.5,3605.8
26-09-2020 18.00,129,169,464.5,112.5,1741.3,175.8,0,153.8,3594.7
26-09-2020 18.30,129,172.7,489.8,112.3,1743.7,176,0,164.7,3645.5
26-09-2020 19.00,127,224.6,546.8,110.7,1714.5,171,0,163.3,3716.7
26-09-2020 19.30,103.5,209.9,501.1,115.3,1755.3,192.3,0,167.2,3618.4
26-09-2020 20.00,42.5,146.3,467.2,96.7,1666.5,233.2,0,155.6,3516.9
26-09-2020 20.30,43.3,100.2,416.7,99.6,1635.9,237.8,0,136.7,3374
26-09-2020 21.00,33.7,101.1,276.2,100.5,1737.8,220.8,0,118.8,3247.4
26-09-2020 21.30,23.6,74.3,329.5,69.7,1726.8,147.3,0,108.2,3083.3
26-09-2020 22.00,19.8,76.4,277.3,65.4,1662.5,19.6,0,98.7,2976.9
26-09-2020 22.30,19.7,76.4,151.1,65.4,1592,21.3,0,73.6,2865.5
26-09-2020 23.00,20.1,76.6,36.3,65.5,1711.8,0,0,51.1,2789.3
26-09-2020 23.30,12.9,76.1,36.7,65.4,1688.1,0,0,36.6,2738.6
27-09-2020 0.00,13,76.1,36.7,65.8,1596.9,0,0,28.5,2665.8
27-09-2020 0.30,13.3,78,36.8,65.5,1519.8,0,0,29.2,2587.9
27-09-2020 1.00,12.8,76.4,36.5,65.5,1475.9,0,0,22.2,2533.2
27-09-2020 1.30,13,77,36.4,65.2,1428.5,0,0,32.6,2492.8
27-09-2020 2.00,12.6,76.4,36.3,65.4,1375.8,0,0,35.9,2448.6
27-09-2020 2.30,13.1,76.6,37,65.5,1348.2,0,0,34.1,2435.6
27-09-2020 3.00,27.8,80.5,37.1,65.5,1265.4,0,0,72,2425.8
27-09-2020 3.30,26.8,76.6,36.9,65.5,1245.7,0,0,113.2,2428.1
27-09-2020 4.00,27.4,79.1,36.8,65.5,1213.5,0,0,146.7,2442.5
27-09-2020 4.30,27.3,76.1,36.8,65.5,1202.1,0,0,185.1,2455.3
27-09-2020 5.00,26.6,77,37,65.5,1238.3,0,0,193.9,2479.1
27-09-2020 5.30,26.1,76.1,36.1,65.5,1336.2,0,0,154.8,2526.7
27-09-2020 6.00,27,76.1,51.2,65.5,1409.5,0,0,152.4,2587.4
27-09-2020 6.30,26.4,76.1,36.2,65.4,1416.7,0,0,179.6,2611.1
27-09-2020 7.00,78.6,76.4,36.2,65.4,1611.4,11.1,0,216.6,2726.3
27-09-2020 7.30,80.9,105.9,71.2,97.4,1797.4,235,0,231.3,2889.9
27-09-2020 8.00,66.5,144.8,124.3,111.5,1823.8,219,35.1,221.3,3057
27-09-2020 8.30,65.9,165.6,275,110.5,1774.7,19.9,33.1,196.7,3183.3
27-09-2020 9.00,68.3,177,392.1,118.1,1803.9,31,21.5,189.6,3293.6
27-09-2020 9.30,67,169,442.2,113.7,1841.5,60,44.3,185.9,3389.1
27-09-2020 10.00,66.6,186.6,490.1,110.7,1666.5,19.9,16.9,202.2,3422
27-09-2020 10.30,66.3,121.7,427,110.4,1663.1,19.5,16.7,199.8,3440.7
27-09-2020 11.00,31.2,125.1,495.6,73.4,1771,28.1,20.2,216.2,3466.8
27-09-2020 11.30,19.9,118,521.6,65.3,1753.3,19.8,18.6,255,3494.8
27-09-2020 12.00,19.8,98.1,545.3,65.4,1730,19.9,0,284.8,3493.2
27-09-2020 12.30,19.9,76.4,476.4,65.4,1640.7,14.5,0,268.7,3442.6
27-09-2020 13.00,19.7,78.7,461.4,65.4,1559.3,15.1,0,269.4,3365.2
27-09-2020 13.30,32.5,78.4,466,65.4,1486.5,15,0,290,3320.6
27-09-2020 14.00,42.5,79.1,404.6,65.4,1375.5,14.5,0,327.4,3285.4
27-09-2020 14.30,44.6,87.1,433.5,65.4,1363.2,22.5,0,325.4,3267.5
27-09-2020 15.00,44.1,84.8,430.5,65,1633.2,20.6,0,283.3,3285.1
27-09-2020 15.30,43.4,97,418.7,100.4,1731.1,14.5,0,303,3353.4
27-09-2020 16.00,44.1,113.9,430.4,117.1,1751.2,21.2,0,294.5,3428.3
27-09-2020 16.30,55.9,173.3,432.7,112.5,1719.2,14.3,0,331,3544.4
27-09-2020 17.00,64.8,180.2,447.6,116.7,1747.3,18.3,0,347.9,3588.1
27-09-2020 17.30,62.6,190.5,466.8,110.4,1675.6,14.7,0,424.4,3622.9
27-09-2020 18.00,63.4,170.8,479.4,112.3,1602.7,135.6,0,466.8,3634.2
27-09-2020 18.30,65.1,179.3,451.6,117,1653.1,187.1,0,549.8,3740
27-09-2020 19.00,62.7,166.9,424.2,104.1,1615.9,172.3,0,643.8,3723.7
27-09-2020 19.30,53.5,166.5,260.2,60.6,1575.3,170.4,0,726.5,3621.8
27-09-2020 20.00,42.9,108.4,223.3,65.4,1505.9,174.1,0,796.7,3480.9
27-09-2020 20.30,43.4,90.3,194.2,65.4,1503.6,139.4,0,801.6,3326.3
27-09-2020 21.00,35.8,85.3,164.4,65.4,1555,31.1,0,750.1,3131.3
27-09-2020 21.30,20.4,80.3,134.7,65.4,1611.5,14.9,0,849.9,2974.1
27-09-2020 22.00,20.6,79.1,104.8,65.2,1607.3,0,0,877.2,2823.9
27-09-2020 22.30,19.1,75.7,36.8,65.4,1397.3,0,0,895.1,2696.2
27-09-2020 23.00,11.7,75.2,36.5,65.5,1085.1,0,0,974.8,2599.3
27-09-2020 23.30,1.1,75.7,36.9,65.4,904.8,0,0,1059.5,2574.6
28-09-2020 0.00,1.1,75.5,36.6,65.4,873.2,0,0,1076.9,2495.2
28-09-2020 0.30,1.1,75.5,37.5,65.5,953.7,0,0,1129.5,2459.6
28-09-2020 1.00,1.1,75.2,36.6,65.3,811.3,0,0,1275.9,2431
28-09-2020 1.30,1.1,76.4,37.5,65.4,859.3,0,0,1277.4,2382.9
28-09-2020 2.00,1.1,79.3,37.2,65.4,885.8,0,0,1257.7,2392.3
28-09-2020 2.30,1.1,81.4,36.9,65.2,1012.3,0,0,1234.1,2391.6
28-09-2020 3.00,1.1,77.8,36.4,65.6,1034.3,0,0,1140.8,2376.8
28-09-2020 3.30,1.1,78.9,37,65.5,1141.5,0,0,1038.1,2374.1
28-09-2020 4.00,1.1,108.2,36.8,65.3,1278.8,0,0,969,2414.9
28-09-2020 4.30,1.1,115.7,82.2,65.4,1382.8,0,0,918.2,2492.6
28-09-2020 5.00,1.1,154.8,139.5,65.5,1465.5,0,0,836.2,2609.9
28-09-2020 5.30,1.1,202.4,171.7,65.5,1486.1,14.9,0,794.5,2808.6
28-09-2020 6.00,1.1,248.3,232.2,65.4,1616.6,15.2,0,862.6,3063.3
28-09-2020 6.30,1.1,247.2,279.8,91.2,1747.9,15,0,823.4,3382.3
28-09-2020 7.00,56.7,247.2,322.6,112,1737.6,60,0,813.6,3599.8
28-09-2020 7.30,66.7,245.6,374.6,113.3,1734.8,98.6,0,798.5,3730.8
28-09-2020 8.00,66.9,246.1,378.1,114.2,1763.9,100,0,807.9,3811.9
28-09-2020 8.30,66.5,247,378.1,113.2,1756.6,59.8,0,840.6,3853.3
28-09-2020 9.00,66.3,246.1,377.6,112.5,1727.6,20.2,0,915.8,3845.3
28-09-2020 9.30,65.1,239.2,359.1,110.1,1693.5,19.8,0,942.9,3833.8
28-09-2020 10.00,66.5,245.8,344.6,112.5,1730.8,20.1,0,968.6,3862.2
28-09-2020 10.30,66.9,193.5,271.9,90.6,1731.5,23.4,0,947.5,3855.6
28-09-2020 11.00,25.9,189.6,253.4,89.2,1709.9,19.8,0,981.6,3835.8
28-09-2020 11.30,24.5,184.1,251.5,78.9,1626,20,0,1066.5,3877.3
28-09-2020 12.00,38.5,194.2,256.7,65.4,1686.1,22.7,0,1065.8,3902.6
28-09-2020 12.30,37.4,187.3,252.2,65.4,1597.3,19.8,0,1178.7,3799.4
28-09-2020 13.00,36.9,184.1,251.8,65.4,1580,19.8,0,1210.7,3769.6
28-09-2020 13.30,37.2,183.9,248,65.5,1496.2,19.6,0,1174.3,3737.5
28-09-2020 14.00,49.9,184.8,251.7,65,1479.5,19.4,0,1137,3725.4
28-09-2020 14.30,61.2,199.6,262.3,65.3,1509.5,26.7,0,1176.4,3766.4
28-09-2020 15.00,60.5,193.9,257.7,65.5,1469.3,20.2,0,1124.5,3783.4
28-09-2020 15.30,61.1,201.7,271.3,65.6,1563.5,31.5,0,1006.7,3856.1
28-09-2020 16.00,60.8,207,272.7,65.2,1654.5,147.2,0,954.7,3930.9
28-09-2020 16.30,73,249.3,269.3,65.3,1643.9,186.6,0,777.9,3980.6
28-09-2020 17.00,81.6,250.4,264.1,65.1,1665.3,181.4,0,692.4,3971.8
28-09-2020 17.30,96.4,249.5,261.7,105.2,1682.1,62.3,0,519.4,3907
28-09-2020 18.00,95.8,249.5,254.9,113.9,1657.1,18.9,0,465.2,3858.6
28-09-2020 18.30,97,249.7,263.6,116,1685.9,24.2,0,463.4,3983.5
28-09-2020 19.00,95.6,249,255.5,113,1650.5,19.9,0,468.7,4054.9
28-09-2020 19.30,79,243.3,244.9,110.6,1611.2,19.3,0,405.1,3932.1
28-09-2020 20.00,51.6,240.6,236.3,109.3,1584.6,19.6,0,364.9,3815.4
28-09-2020 20.30,51.8,159.6,239.9,110.1,1596.9,21.9,0,363.5,3604.1
28-09-2020 21.00,42.5,149.8,263.3,114.9,1673.7,21.3,0,323.3,3424
28-09-2020 21.30,40.8,139.5,208.9,109.8,1579.2,20.4,0,287.3,3246.5
28-09-2020 22.00,28.4,101.3,75.7,88,1528.3,22.5,0,222.9,3043.7
28-09-2020 22.30,20.1,104.7,68.2,72.9,1616.3,0,0,199.3,2888.2
28-09-2020 23.00,13.6,110.5,70.6,70,1743.5,0,0,180.5,2776.8
28-09-2020 23.30,1,98.8,70.8,64,1734.8,0,0,160.8,2734.4
29-09-2020 0.00,1,79.6,70.6,68.7,1586.6,0,0,164,2666.4
29-09-2020 0.30,1,78.7,72,68.3,1645,0,0,153.7,2612.2
29-09-2020 1.00,1,75.9,72,66.1,1646.8,0,0,158.1,2558.8
29-09-2020 1.30,1,74.3,72.3,64.1,1581.5,0,0,143,2525.9
29-09-2020 2.00,1.1,74.5,72.8,66.9,1612,0,0,151.1,2494.7
29-09-2020 2.30,1.1,80,72.5,68.5,1676.2,0,0,171,2493.7
29-09-2020 3.00,1.1,81.9,71.8,69.4,1618.7,0,0,197.3,2485.4
29-09-2020 3.30,1.1,102.4,69.8,66.9,1694.9,0,0,224.5,2495.6
29-09-2020 4.00,1,150.5,84.7,86.6,1739.6,0,0,223.3,2529.9
29-09-2020 4.30,1,183.9,172.8,114.7,1748.2,0,0,227.8,2582.3
29-09-2020 5.00,1,222.3,176.3,96.1,1706.5,0,0,259.6,2693.6
29-09-2020 5.30,1,214,149.8,110.7,1629.7,0,0,255.3,2894.4
29-09-2020 6.00,12.3,217.9,155.5,113.3,1555.8,15.6,0,293.9,3173.4
29-09-2020 6.30,19.7,217.2,156.8,117.2,1522,19.7,0,384.1,3504.5
29-09-2020 7.00,20.5,226.8,164.2,117.8,1633.5,28.4,0,391.9,3704.5
29-09-2020 7.30,92.9,221.6,162.6,116.5,1666.3,26.7,0,430.1,3797.8
29-09-2020 8.00,99.4,227.1,165.9,118.3,1693.9,29.5,0,432.9,3837.4
29-09-2020 8.30,104.8,223.7,163.7,117.5,1729.8,28.2,0,414.6,3866
29-09-2020 9.00,117.4,220.9,162,115.9,1708.4,24.6,0,441.6,3861.3
29-09-2020 9.30,126.7,193.5,128.2,114.8,1681.6,19.8,0,476.8,3826.7
