Date (GMT+1),Hydro Run-of-River,Fossil hard coal,Fossil oil,Fossil peat,Fossil gas,Hydro pumped storage,Others,Wind onshore,Load
05-12-2019 8.30,107.1,82.3,173.4,274.6,617.8,10,0,2850.4,4090.2
05-12-2019 9.00,108.6,103.1,170.4,243,584.4,11.6,0,2949.5,4141.3
05-12-2019 9.30,123.8,135.6,174.1,233.8,610.6,18.9,0,2955.1,4202
05-12-2019 10.00,116,143.2,172.1,232.6,627.2,18.5,0,2940.3,4201.2
05-12-2019 10.30,115.1,139,166,264.8,584.9,15.4,23.8,2874.4,4210.8
05-12-2019 11.00,93.8,142.7,170.7,272.7,546.5,17.9,0,2855.1,4193.1
05-12-2019 11.30,106.2,142.5,173.4,272.6,596.4,17.4,0,2881.9,4187
05-12-2019 12.00,115.5,142,164.7,272.4,642.2,17.1,11.6,2809.6,4158.8
05-12-2019 12.30,114.3,137.4,164.7,272,642.3,15,49.4,2839.7,4212.1
05-12-2019 13.00,114.3,136.3,164.4,271.3,639,14.9,0,2882.8,4188.9
05-12-2019 13.30,116.7,142.2,169.7,274,521.9,18.1,0,2939,4130.2
05-12-2019 14.00,113.1,129.4,174.4,274,496.8,19.1,0,2953.4,4134.4
05-12-2019 14.30,98.6,136.7,179.1,273.9,504.6,20.9,0,2950.5,4172.4
05-12-2019 15.00,97.1,122.8,167.7,312.6,505.1,17.4,0,2920.3,4190.1
05-12-2019 15.30,140.8,99.5,169.4,339.3,504.8,16,0,2976.8,4273.6
05-12-2019 16.00,145.6,116.2,168.1,307.6,631.6,63.1,0,2988.5,4402.3
05-12-2019 16.30,145.6,179.7,170.1,312.9,732.8,71.3,0,3061.1,4622.1
05-12-2019 17.00,144.8,189.8,180.8,310.1,755.9,148.2,0,2952.2,4707.2
05-12-2019 17.30,145.3,179.1,169.7,312.5,703,189.8,0,2920.8,4744.1
05-12-2019 18.00,143.2,135.4,164.7,306.3,655.2,217.2,0,2837.4,4670.5
05-12-2019 18.30,160,99.9,164.7,309.6,488.1,223,0,2835.4,4583.5
05-12-2019 19.00,160,99.9,165.7,308.9,458.5,240.5,0,2802.8,4500.9
05-12-2019 19.30,152.1,99.9,165,308.1,537.5,240.8,0,2751.8,4421.1
05-12-2019 20.00,140.1,99.7,165,311.9,582.4,63,0,2821.2,4309.7
05-12-2019 20.30,129.2,102,174.8,314.1,592.3,27.2,0,2838.5,4210.1
05-12-2019 21.00,117,102.7,173.1,313.4,613.8,22.2,0,2775.3,4087.5
05-12-2019 21.30,116.5,101.3,165.7,309.3,518.3,18.3,0,2679.9,3883.1
05-12-2019 22.00,116.2,99.7,165.4,310.1,517.9,20,0,2481.8,3679.7
05-12-2019 22.30,115.5,99.9,164.7,307.8,365.6,20.1,0,2515.9,3527.8
05-12-2019 23.00,118.6,104.7,175.1,234.8,270.5,14.8,0,2454.8,3388.6
05-12-2019 23.30,103.9,101.3,174.4,201.9,268.9,0,0,2374.5,3322.3
06-12-2019 0.00,104.2,85.3,173.8,158.6,274,0,0,2381.6,3183.5
06-12-2019 0.30,103.6,85.5,172.8,158.4,268.4,0,0,2340.2,3042.3
06-12-2019 1.00,105.3,85.1,174.4,158.8,272.1,0,0,2336.6,2939
06-12-2019 1.30,104.8,82.3,165.7,189.2,260.1,0,0,2288,2844.9
06-12-2019 2.00,105,81.9,166.4,190.6,249.6,0,0,2257.3,2745.1
06-12-2019 2.30,65.9,86,176.8,158.7,261.7,0,0,2230.5,2671.8
06-12-2019 3.00,63.7,82.1,165,158.9,243.3,0,0,2245.8,2664.8
06-12-2019 3.30,65.1,82.3,166.7,159,254.3,0,0,2132.6,2612.2
06-12-2019 4.00,64.1,81.9,165,158.7,245.8,0,0,2169.3,2626
06-12-2019 4.30,63.8,82.1,165,158.7,244.1,0,0,2175.1,2657.7
06-12-2019 5.00,65.6,82.1,178.5,158.4,264.6,0,0,2141.6,2692.8
06-12-2019 5.30,65.1,79.6,171.4,158.4,257.6,0,0,2176.8,2722.8
06-12-2019 6.00,65.3,78.2,173.1,158.2,258,0,0,2229.2,2859.4
06-12-2019 6.30,103.9,99.9,165.4,234.2,290.7,0,0,2182.1,3096.4
06-12-2019 7.00,104.2,101.8,170.4,279.8,324.9,11.3,0,2260.2,3346.6
06-12-2019 7.30,104.5,102.9,169.4,341.4,446.1,11.1,0,2265.3,3676.6
06-12-2019 8.00,104.6,100.2,165,338.7,438.7,9.7,0,2295.6,3863.4
06-12-2019 8.30,105.8,101.1,164.7,333.6,369.6,9.7,0,2316.9,3874.8
06-12-2019 9.00,111.9,101.3,165,335.7,303.6,20,0,2283.5,3877.6
06-12-2019 9.30,121.5,101.1,164.4,335.1,305.4,19.8,0,2311.2,3928.7
06-12-2019 10.00,123.3,104.3,174.1,343.5,318.6,25.3,0,2331.2,3923.4
06-12-2019 10.30,122.6,100.4,169.4,317.8,379.7,17.9,0,2439.8,3938.1
06-12-2019 11.00,94.4,104.7,175.8,318.6,384.9,20.1,0,2580,3955.3
06-12-2019 11.30,93.8,101.3,170.7,317.5,382.5,17.1,0,2672.3,4001.2
06-12-2019 12.00,93.5,100.8,165,317.1,378.4,14.3,0,2723,4037.7
06-12-2019 12.30,92,100.6,165.4,313.4,342.2,14.9,0,2716.1,4024.4
06-12-2019 13.00,96.7,101.1,165.7,316.3,308.8,14.9,0,2688.2,3999.2
06-12-2019 13.30,118.8,101.8,173.1,265.7,279.4,18.2,0,2642.4,3922.5
06-12-2019 14.00,103.3,105,173.8,235.2,364.8,19.1,0,2531.5,3897.4
06-12-2019 14.30,102.2,100.8,165,219.3,359.2,15,0,2408.1,3896
06-12-2019 15.00,129.2,101.5,164,205.4,358.4,14.6,0,2420.4,3920.4
06-12-2019 15.30,141,101.8,164.4,210.6,374,14.8,0,2307.9,3971.3
06-12-2019 16.00,147.9,100.8,166,262.9,364.7,14.5,0,2226.3,4070
06-12-2019 16.30,152.1,107.9,187.1,270.5,531.5,108.4,0,2205.3,4250
06-12-2019 17.00,147.9,101.3,179.8,309.2,472.8,144.9,0,2158.8,4457.6
06-12-2019 17.30,143.7,101.1,165,305,453.6,183.4,0,2060.3,4512.1
06-12-2019 18.00,149.9,101.3,169.8,310.6,319.5,189.2,0,1970.5,4485.5
06-12-2019 18.30,169.5,104.7,177.2,314.8,304.5,181.1,0,1847.2,4453.2
06-12-2019 19.00,167.7,100.8,168.8,311.6,374.3,150.9,0,1697.5,4327
06-12-2019 19.30,169.4,105.9,180.5,314.6,489.3,157.5,0,1562.2,4219.4
06-12-2019 20.00,165.9,99,165.1,307.6,473.4,95.9,0,1447.1,4126
06-12-2019 20.30,167.6,99.9,171.8,312.7,404.5,26,0,1453.8,4045.4
06-12-2019 21.00,167.1,99,164.1,311.1,524.7,18.7,0,1362.2,3953.3
06-12-2019 21.30,164.7,99,165.1,305.6,508,19.4,0,1343,3763
06-12-2019 22.00,167.8,100.6,173.5,314.1,509.3,26.2,0,1265.9,3603.6
06-12-2019 22.30,167.9,100.8,167.8,312.7,549.7,17.1,0,1221.2,3476.3
06-12-2019 23.00,165.3,101.5,171.1,313,514,19.4,0,1238.1,3421.8
06-12-2019 23.30,145.4,102,171.1,318.1,556.5,7.2,0,1141,3354.2
07-12-2019 0.00,130.6,104.3,178.2,342.7,645.4,0,0,1082.1,3218.3
07-12-2019 0.30,115.4,75.2,168.1,338.8,626.1,0,0,1089.9,3099.9
07-12-2019 1.00,112.3,75.5,165.4,339.8,625.3,0,0,1139,2973.2
07-12-2019 1.30,99.5,75.5,0,336.9,723.7,0,0,1221,2870.1
07-12-2019 2.00,101.7,79.6,0,277.1,502.1,0,0,1206.1,2753.8
07-12-2019 2.30,64.4,77.5,0,217,455.2,0,0,1348.3,2670.8
07-12-2019 3.00,63.7,79.3,0,198,460.1,0,0,1380.1,2621.1
07-12-2019 3.30,63.4,75.5,0,158.6,452.6,0,0,1367.5,2565.6
07-12-2019 4.00,64.7,81.4,0,157.2,468.8,0,0,1336.4,2541.1
07-12-2019 4.30,63.2,75.2,0,157,448.9,0,0,1394.2,2546.4
07-12-2019 5.00,64.3,79.6,0,157.3,464.7,0,0,1487.6,2532.3
07-12-2019 5.30,105.1,79.6,0,166.9,610.5,0,0,1474.7,2568.2
07-12-2019 6.00,105,81,0,220.6,714.8,0,0,1418.7,2641.4
07-12-2019 6.30,116.6,78,0,255.1,799.3,0,0,1281.6,2702.6
07-12-2019 7.00,115.3,75,0,284.2,615.2,0,0,1319.3,2790.5
07-12-2019 7.30,124.6,75.2,0,282.3,506.7,3.8,0,1413.8,2930.8
07-12-2019 8.00,123.5,75.7,0,310.2,500.5,4.8,0,1498.4,3062.6
07-12-2019 8.30,126.9,75.5,0,311.7,453.6,20,0,1546.8,3162.6
07-12-2019 9.00,131.6,75.7,0,314.2,444.9,19.7,0,1663.2,3306.4
07-12-2019 9.30,167.3,82.3,0,237,499.1,27.7,0,1736.9,3456.6
07-12-2019 10.00,164.7,78.9,0,249.2,547,26.6,0,1782,3555.2
07-12-2019 10.30,163.1,75.5,0,282.1,512.6,19.9,0,1840.4,3597
07-12-2019 11.00,164.6,78,0,304.6,520,24.7,0,1872.6,3585.2
07-12-2019 11.30,159.9,75,0,336.6,554.1,19.9,0,2031.4,3628
07-12-2019 12.00,162.4,75.9,0,340.8,526.8,19.8,0,2141.9,3654.3
07-12-2019 12.30,163.1,75.7,0,340.9,536.6,19.8,0,2348.1,3675.6
07-12-2019 13.00,163.1,75.2,0,318.6,479.7,19.2,0,2555.5,3689.7
07-12-2019 13.30,157,75.2,0,312.6,403.6,20.1,0,2623.6,3661.4
07-12-2019 14.00,158.6,75.7,0,254.2,492.6,23.9,0,2597.1,3638
07-12-2019 14.30,145.4,75.7,0,232.8,478.2,19.8,0,2651,3603.7
07-12-2019 15.00,147,76.6,0,220,485,21.2,0,2654.7,3628.9
07-12-2019 15.30,141.8,75.2,0,208.8,470.3,20.1,0,2726.2,3645
07-12-2019 16.00,125.7,80.5,0,215.8,545.5,26.4,0,2749,3730.7
07-12-2019 16.30,123.3,98.5,0,262.3,629,20.1,0,2807.3,3957.5
07-12-2019 17.00,115.4,112.3,0,277.3,585.8,21.9,0,3016.4,4141.7
07-12-2019 17.30,104.2,114.6,0,318.9,556,24.9,0,3117.4,4225
07-12-2019 18.00,104.9,106.1,0,311.5,571.7,19.6,0,3112.2,4199.2
07-12-2019 18.30,122.1,110.7,0,317.2,527.9,19.8,0,3023.2,4107.3
07-12-2019 19.00,122.2,110.7,0,315.8,492.9,19.7,0,3038.1,4033.2
07-12-2019 19.30,122,110.2,0,314.7,388,19.5,0,2970.9,3909.5
07-12-2019 20.00,121.8,110.5,0,223.9,390.7,19.6,0,2960.5,3812.4
07-12-2019 20.30,122.8,114.6,0,227.1,407.1,25.2,0,2913.5,3724
07-12-2019 21.00,120.5,103.8,0,216.9,379.4,96.4,0,2796.7,3616.8
07-12-2019 21.30,122.3,77,0,139.3,400.9,103.7,0,2686.2,3486.8
07-12-2019 22.00,120,75.5,0,133.2,371.7,94.8,0,2579.7,3333.1
07-12-2019 22.30,121.4,75.7,0,92.3,377,95.7,0,2454.9,3230.2
07-12-2019 23.00,108,77.8,0,94.1,386.5,99.3,0,2388.7,3178.5
07-12-2019 23.30,107.6,77.5,0,93.8,374.6,97,0,2372.1,3188.5
08-12-2019 0.00,96.2,77.5,0,94.5,382.5,60.4,0,2299,3080.1
08-12-2019 0.30,101.8,77.8,0,91.8,365.2,58.9,0,2163.3,2948.4
08-12-2019 1.00,103,77,0,93.7,378.9,57.2,0,2082.9,2838.1
08-12-2019 1.30,71.4,78.4,0,95.2,413.4,0,0,2018.3,2745.7
08-12-2019 2.00,71.7,78.4,0,95.5,418.6,0,0,2133,2665.8
08-12-2019 2.30,71.7,80.3,0,96.2,420.3,0,0,2113.6,2589.5
08-12-2019 3.00,71.5,77.5,0,94.9,410.9,0,0,2109.5,2558.6
08-12-2019 3.30,71.3,77.3,0,94.4,406.7,0,0,2087,2527.4
08-12-2019 4.00,70.8,77.3,0,93.3,398.5,0,0,2070.3,2508.6
08-12-2019 4.30,71.2,77.8,0,93.7,401.3,0,0,2077.1,2488.3
08-12-2019 5.00,71.2,78.4,0,94.3,403.9,0,0,2084,2499.1
08-12-2019 5.30,71.4,78,0,94,405.1,0,0,2063.3,2482.9
08-12-2019 6.00,71.8,78.4,0,96.2,415.2,0,0,2116.2,2540.5
08-12-2019 6.30,72.8,81,0,97.6,425.6,0,0,2136.2,2575.4
08-12-2019 7.00,72.2,81,0,97.4,426.9,0,0,2225.6,2634.7
08-12-2019 7.30,72.7,81.2,0,97.6,427,0,0,2202.7,2719.2
08-12-2019 8.00,71.5,78.2,0,95.3,436.1,22.2,0,2188.8,2810.2
08-12-2019 8.30,73.3,82.8,0,95.5,451.9,27.5,0,2222.4,2859.9
08-12-2019 9.00,72.9,81.2,13.8,96.2,448.1,26.7,0,2413.3,3004.4
08-12-2019 9.30,91.2,81,26.5,95.6,444,25.6,0,2525.2,3177.8
08-12-2019 10.00,91.6,81.2,36.3,96.3,446.3,26.9,0,2622.4,3311.2
08-12-2019 10.30,112.5,80.3,42.8,96.2,442,65.4,0,2685.5,3438.8
08-12-2019 11.00,113.5,82.1,37.2,95.7,506.5,66.6,0,2706.8,3517.3
08-12-2019 11.30,111.8,77.8,37.6,137.2,526,20.1,0,2746,3582.8
08-12-2019 12.00,112.6,81.2,38.8,137.3,528,25.9,0,2753.5,3641.8
08-12-2019 12.30,111.8,78.9,36.6,179.1,566.7,23.8,0,2735.6,3685.4
08-12-2019 13.00,112.4,81.4,35.8,182.6,573.3,26.4,0,2721.5,3678.3
08-12-2019 13.30,112.8,81.6,36.2,182.3,577.5,26.4,0,2707.1,3677.6
08-12-2019 14.00,111.7,79.3,36.8,182.4,567.2,23.6,0,2669.3,3639.9
08-12-2019 14.30,111.6,77.8,35.8,181.6,557.1,20,0,2691.2,3634.7
08-12-2019 15.00,111.7,78,36.1,182.7,460.1,20,0,2769.5,3652.1
08-12-2019 15.30,144.4,77.8,35.5,189.2,423.1,20.1,0,2748.5,3677.5
08-12-2019 16.00,150.5,78.7,35.6,198,432.7,23.7,0,2810.4,3768.7
08-12-2019 16.30,153.9,147.7,36.2,222.8,470.2,105.6,0,2814.6,3975.3
08-12-2019 17.00,151.7,139.3,35.6,225.6,532.9,136.7,0,2693.2,4098.4
08-12-2019 17.30,154.7,143.8,35,232.1,621,144.4,0,2402.9,4169.4
08-12-2019 18.00,166.1,142,35.8,243.2,880.4,139.8,0,2249.1,4163
08-12-2019 18.30,167.7,132.9,35.8,251.6,795.6,96.6,0,2207.6,4114
08-12-2019 19.00,171,106.6,35.5,263.3,505.1,19.8,0,2368.5,3981.9
08-12-2019 19.30,169.5,72.5,36,281.3,462.6,20.1,0,2688.3,3997.6
08-12-2019 20.00,162.8,81.2,35.8,286.2,466.7,23.8,0,2683.9,3870.4
08-12-2019 20.30,153.8,80.3,35.8,272.4,518.4,69.5,0,2764.2,3823.3
08-12-2019 21.00,146.9,77.8,35.4,271.2,487.6,145.8,0,2601.8,3729.4
08-12-2019 21.30,146.7,75.2,35.3,257.7,476.3,145.4,0,2511.7,3564.3
08-12-2019 22.00,144.9,74.5,35.6,267.2,457.9,135.2,0,2437.4,3447.6
08-12-2019 22.30,146.9,79.1,35.8,246.2,438.2,28.3,0,2353.6,3357.9
08-12-2019 23.00,147,74.3,35.9,201.5,430.4,25.5,0,2273.7,3286.3
08-12-2019 23.30,78,74.8,35.9,197,417.1,22.8,0,2296,3246
09-12-2019 0.00,77,74.8,35.5,157.7,409.9,19.4,0,2256.8,3106.3
09-12-2019 0.30,74,75.2,35.9,157.8,416.4,19.8,0,2148.3,2991.5
09-12-2019 1.00,72,74.5,36,155.2,398.1,0,0,2140.6,2898.3
09-12-2019 1.30,71.9,74.5,36,154.8,386.3,0,0,2127.3,2822.9
09-12-2019 2.00,73.2,74.5,35.9,159.5,432.6,0,0,1938.4,2708.2
09-12-2019 2.30,73.6,73.8,36,159.7,437,0,0,1881,2652.9
09-12-2019 3.00,76.4,82.8,35.7,159.9,459.2,0,0,1970.6,2593.8
09-12-2019 3.30,74.7,75.7,36,159.6,432.5,0,0,1967.1,2590.2
09-12-2019 4.00,75.3,78.7,35.7,160.8,444.8,0,0,1951.2,2588.4
09-12-2019 4.30,74.3,75.2,35.2,158.8,429.9,0,0,2054.5,2609.6
09-12-2019 5.00,75.1,77.8,36,160.5,440.3,0,0,2050.8,2645.8
09-12-2019 5.30,74.8,74.5,36.1,156.9,421.2,0,0,2119.9,2712.5
09-12-2019 6.00,74.6,76.8,35.2,196.9,502.7,0,0,2176.2,2864.9
09-12-2019 6.30,75.4,82.1,35,250.3,511.4,0,0,2266.9,3113.3
09-12-2019 7.00,74.4,102,63,299.1,668.3,0,0,2255.4,3329.2
09-12-2019 7.30,76.2,150.2,137.9,329.7,849.9,0,0,2255.7,3705.4
09-12-2019 8.00,73.7,141.8,227,321,902,0,0,2089.8,3915.8
09-12-2019 8.30,98.5,142.9,211.3,328.7,859,0,0,1900.4,3885.9
09-12-2019 9.00,111.6,126.7,203.8,334.1,873,6.7,0,1725.7,3945.1
09-12-2019 9.30,140.9,109.1,207.7,340.5,1016.5,12.5,0,1637.2,4050.3
09-12-2019 10.00,138.1,101.3,197.6,333,990.8,10.1,0,1452.1,4056.3
09-12-2019 10.30,141.2,107.7,203.6,340.9,969.1,10.2,0,1179,4032.1
09-12-2019 11.00,142.2,112.3,214.4,343.9,991.6,13.8,0,1007.8,4078.9
09-12-2019 11.30,157.2,107.7,241.1,340.5,1093.7,10.4,0,771.5,4079.9
09-12-2019 12.00,159.3,107.9,244.4,340.2,1097.8,50.3,0,634.2,4084.5
09-12-2019 12.30,159.6,109.8,244.8,341.1,1117.4,52.4,0,490.5,4107.9
09-12-2019 13.00,171.2,107,260,340.5,1097.8,55.1,0,481.4,4096.3
09-12-2019 13.30,178.4,107.2,308,340.2,1023.8,54.6,0,488.3,4008.3
09-12-2019 14.00,181.1,108.4,441,342.6,967.2,124.7,0,370.3,4051.4
09-12-2019 14.30,180,126,386.2,299.7,914.9,137.9,0,338.1,4056.2
09-12-2019 15.00,170.3,165.8,280.9,296.9,1043.8,96.4,0,347.7,4088.1
09-12-2019 15.30,159.3,208.6,282.2,289.4,1039.8,14.2,0,515.7,4125.9
09-12-2019 16.00,152.7,255.7,317.1,288.1,877,14.3,0,631.7,4164.7
09-12-2019 16.30,161.3,260.2,355,300.7,898.3,21.4,0,792.5,4448.8
09-12-2019 17.00,157.5,257,434.1,249,920.1,91.3,0,964.2,4667.1
09-12-2019 17.30,156.6,225.7,524.5,249.2,866.8,14.6,0,1202.5,4717
09-12-2019 18.00,160.3,196.7,489.2,252.8,876.1,14.1,0,1331.3,4689.1
09-12-2019 18.30,162.3,141.5,451.4,252.5,872,14.4,0,1506.4,4599.7
09-12-2019 19.00,172.4,107.5,397.4,254.4,878.4,19.1,0,1706.3,4484.8
09-12-2019 19.30,184.1,104.3,411.6,254.9,870.9,19.8,0,1946.5,4405.1
09-12-2019 20.00,182.8,100.8,401.6,252.6,853.9,14.3,0,2112.5,4307.4
09-12-2019 20.30,183.4,102.9,429.4,254.7,677.8,16.8,0,2141.1,4172.4
09-12-2019 21.00,180,100.6,410.6,250.1,497.9,14.8,0,2274.3,4107.6
09-12-2019 21.30,181.5,100.4,419.7,252.3,280.8,14.6,0,2334.9,3949.6
09-12-2019 22.00,178.3,100.4,248.6,248,273.2,14.3,0,2512.9,3752.5
09-12-2019 22.30,178.9,100.4,179.5,216.2,246.1,13.6,0,2540.8,3531.5
09-12-2019 23.00,177.5,100.4,189.8,188,251.7,13.8,0,2383.2,3398.1
09-12-2019 23.30,166.2,100.4,165.4,186.4,248.9,52.6,0,2322.9,3324.4
10-12-2019 0.00,152.5,99.9,165.7,165.3,224.5,8.4,0,2241,3165.5
10-12-2019 0.30,135.1,100.8,170.7,165.8,237,0,0,2216.7,3014.1
10-12-2019 1.00,126.8,100.4,166,162.9,223.4,0,0,2166.3,2898.3
10-12-2019 1.30,118.9,100.4,164.7,154.2,258.6,0,0,2068.7,2818.6
10-12-2019 2.00,121.7,100.4,164.7,158,272.9,0,0,1960.2,2756.3
10-12-2019 2.30,121.4,100.8,164.7,157,270.5,0,0,1956.4,2730.8
10-12-2019 3.00,120,100.4,164.7,142.8,263.4,0,0,1924.9,2671
10-12-2019 3.30,120.9,100.8,163.7,136.4,270.7,0,0,1944.3,2636.9
10-12-2019 4.00,121.9,100.8,164.7,136.3,270.1,0,0,1954.2,2656.5
10-12-2019 4.30,121.8,100.6,165,135.6,268,0,0,1948.7,2649.5
10-12-2019 5.00,121.9,100.4,165,137.6,272.4,0,0,1970.2,2676.7
10-12-2019 5.30,122.7,103.1,174.4,139.4,280.9,0,0,2004.8,2730
10-12-2019 6.00,121.3,100.4,165.4,137.2,271.6,0,0,2246,2878.9
10-12-2019 6.30,124.2,105.7,176.1,166,286.8,0,0,2408.3,3111.7
10-12-2019 7.00,128.2,105.4,178.5,182.8,287.5,0,0,2636.4,3440.9
10-12-2019 7.30,130.8,123.7,180.8,202.2,385.2,0,0,2726.3,3791.8
10-12-2019 8.00,134,142.2,168.7,203.5,373.5,9.6,0,2761.3,3969.9
10-12-2019 8.30,159,143.4,170.4,228.1,375.5,11.6,0,2760.4,4021.1
10-12-2019 9.00,160.6,161.7,176.4,242.1,380.2,13.5,0,2777.1,4045.1
10-12-2019 9.30,176.3,199.9,170.7,239.7,373.6,11.3,0,2738.2,4104
10-12-2019 10.00,181.3,199.9,174.8,246.8,315.9,13,0,2771.7,4127.6
10-12-2019 10.30,177.8,173.6,164,241.7,298.5,9.9,0,2933.4,4146.5
10-12-2019 11.00,185.2,149.3,180.5,249.6,294,15.3,0,2952,4167.5
10-12-2019 11.30,176.6,160.3,164.7,284.7,270.6,14.7,0,2853,4154.1
10-12-2019 12.00,180.1,134.7,164.7,285.1,275.1,14.3,0,2823.5,4135.9
10-12-2019 12.30,181.5,137.9,169.4,288,281.4,15.5,0,2845.7,4160.7
10-12-2019 13.00,177.3,133.1,165,301.3,274.1,14.4,0,2787,4159.7
10-12-2019 13.30,178.1,131.5,164.7,301.9,274.9,14.5,0,2777.2,4090.9
10-12-2019 14.00,182.4,105.7,176.1,310.6,270.3,19.6,0,2831.1,4137.7
10-12-2019 14.30,181.7,105.9,175.8,309.2,266.6,17.9,0,2744.4,4112.3
10-12-2019 15.00,161.4,103.6,166,327.5,283.5,16.8,0,2685.8,4145.8
10-12-2019 15.30,162.4,104.3,166,334.1,282.7,17.5,0,2700.4,4160.4
10-12-2019 16.00,161,103.6,164.7,331.3,275.1,14.6,0,2747.8,4229.6
10-12-2019 16.30,161.6,104.7,169.1,332.4,281.8,16.5,0,2776.3,4482.3
10-12-2019 17.00,162.7,107,173.4,333.4,286.4,65.5,0,2726.8,4611.5
10-12-2019 17.30,161,103.6,164.4,339.4,281.4,129.1,0,2642.5,4694
10-12-2019 18.00,174.9,103.1,164.7,336,287.9,105.5,0,2538.6,4707.2
10-12-2019 18.30,180.3,80.7,169.1,244.2,293.2,155.1,0,2412.7,4571.3
10-12-2019 19.00,177.7,80.3,164.7,200.2,275.3,147.5,0,2299.8,4483.9
10-12-2019 19.30,187.4,93.8,194.6,178.2,365.1,166.8,0,2317.4,4379
10-12-2019 20.00,181.7,106.1,171.1,140.9,324.6,156.1,0,2226.2,4242.5
10-12-2019 20.30,176.4,105.2,179.1,137.2,293,108.2,0,2238.9,4160.6
10-12-2019 21.00,163.9,110.5,177.4,149.4,291.2,107.8,0,2224,4032.3
10-12-2019 21.30,162.4,87.8,172.4,223.4,282.8,56.4,0,2174.5,3897.9
10-12-2019 22.00,162.8,77.3,170.8,223.1,281.1,17.9,0,2099.4,3702.4
10-12-2019 22.30,160.9,77.5,169.1,223.5,281.6,15.5,0,2067.7,3588.8
10-12-2019 23.00,159.4,77,164.7,198.8,259.9,14.1,0,2028.4,3423
10-12-2019 23.30,141.9,77.3,164.7,133,245.3,9.1,0,2007.8,3346.9
11-12-2019 0.00,143.4,77.3,164.7,138,247.2,0,0,2043.2,3162.1
11-12-2019 0.30,144.8,81.9,180.1,138.2,266.1,0,0,1997.6,3022.7
11-12-2019 1.00,144,80.3,172.4,138.5,294.1,0,0,2167.6,2948.5
11-12-2019 1.30,144.8,82.1,176.8,138.7,298.6,0,0,2094.8,2884.7
11-12-2019 2.00,145.2,81.9,178.5,138.4,318.8,0,0,2090.9,2809.4
11-12-2019 2.30,121.7,82.5,180.5,137.5,287.1,0,0,2028.1,2824.7
11-12-2019 3.00,144.2,80.7,174.1,137.5,339.6,0,0,1946.8,2783.4
11-12-2019 3.30,143.4,77.3,164.7,136.9,326,0,0,1838.1,2731.8
11-12-2019 4.00,143.2,78.2,170.4,137.2,306.2,0,0,1904.8,2731.8
11-12-2019 4.30,144.5,81,174.4,178.7,330.6,0,0,1889.3,2763.4
11-12-2019 5.00,142.5,77.3,167.7,235.8,318.2,0,0,1902.8,2803.1
11-12-2019 5.30,144.3,98.5,172.4,266.2,342.1,0,0,1792.7,2872.4
11-12-2019 6.00,143.3,129.7,229.5,266.7,392.7,0,0,1665.2,2961.7
11-12-2019 6.30,143.7,140.9,189.5,311.9,393.1,11.1,0,1581.6,3168.6
11-12-2019 7.00,146.4,184.1,321.4,342.2,527.9,62.7,0,1428.4,3468.7
11-12-2019 7.30,144.9,240.6,453.5,342.6,521,99.9,0,1503.9,3822.3
11-12-2019 8.00,149.9,263,455.2,342.2,525.6,100.3,0,1552.3,4048.6
11-12-2019 8.30,159,255.4,434.8,337.1,492.6,138.9,0,1332.4,4060.1
11-12-2019 9.00,159.1,253.4,425.7,333.6,415.8,60.1,0,1409.6,4038.6
11-12-2019 9.30,170.6,221.1,438.1,339.9,361.1,14.6,0,1502.8,4144.5
11-12-2019 10.00,182.8,218.6,435.1,336.4,413.8,9.9,0,1436.7,4144.7
11-12-2019 10.30,178.2,210.8,418.3,332.9,398.3,10.3,0,1517.6,4203.8
11-12-2019 11.00,185.3,158,444.5,341.4,312.6,49.9,0,1542.1,4143.9
11-12-2019 11.30,180.3,141.5,423.4,333.7,291.1,46.8,0,1654.2,4098.4
11-12-2019 12.00,186.8,130.1,455.6,342.9,297.9,53.5,0,1677.2,4084
11-12-2019 12.30,181.6,115.9,435.1,336.6,302.2,48.7,0,1793.4,4118.1
11-12-2019 13.00,188.4,127.6,458.3,343.7,301.4,80.5,0,1672.2,4108.9
11-12-2019 13.30,188.3,127.6,452.5,344.1,297.3,54.3,0,1879.1,4109.2
11-12-2019 14.00,186.9,126.9,454.6,344.2,297.5,13.2,0,1826.3,4068.6
11-12-2019 14.30,171.2,149.6,440.2,340.6,332,10.1,0,1818.1,4094.6
11-12-2019 15.00,166.1,142,423.4,296.3,313.1,10.1,0,1779.2,4056.8
11-12-2019 15.30,169.9,105.9,455.6,274.8,314.1,95.1,0,1761,4136.2
11-12-2019 16.00,168.8,104.3,446.8,306.8,326.4,93.5,0,1789.9,4235
11-12-2019 16.30,174.2,141.5,450.9,344.4,335.7,144.5,0,1706.2,4508
11-12-2019 17.00,172.7,182.5,455.6,344.1,514.4,164,0,1415.8,4676.2
11-12-2019 17.30,169.2,241.9,434.1,336.7,540.1,154,0,1436.2,4800.7
11-12-2019 18.00,183.2,249.7,436.8,336.9,508.3,154.6,0,1339.5,4800
11-12-2019 18.30,187.8,252,443.2,340.8,517.8,157.7,0,1307,4736.3
11-12-2019 19.00,189.6,252.7,447.9,341.8,613,134.7,0,1150.7,4638.5
11-12-2019 19.30,189.7,252.5,448.2,341.9,518.6,53.8,0,1243.2,4538.9
11-12-2019 20.00,190.8,199.9,452.9,343,344.1,19.4,0,1296.5,4414.2
